long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,long,None,
1530,0,9,0,0,0,0,0,0,0,0,0,-1298.08996582,-266.70199585,127.797996521,30,644,-1,"Західна вежа Морозного Вовка",,,,,,,,"Західна вежа Морозного Вовка",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,1387,,
1568,0,7,0,0,0,0,0,0,0,0,0,-1436.09997559,-455.651000977,70.5167999268,30,516,2978,"Печера Дикой Лапи",,,,,,,,"Печера Дикой Лапи",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
20,0,1,0,0,0,0,0,0,0,0,0,-448.981994629,-1028.2199707,431.971008301,37,1,0,"Альянс",,,,,,,,"Альянс",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
21,0,1,0,0,0,0,0,0,0,0,0,-669.133972168,-483.289001465,387.273010254,37,1,0,"Орда",,,,,,,,"Орда",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1614,0,26,0,0,0,0,0,0,0,0,0,988.932983398,1012.57000732,-32.0644989014,529,644,-1,"Кузня",,,,,,,,"Кузня",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,1846,,
1615,0,28,0,0,0,0,0,0,0,0,0,988.697021484,1012.58001709,-31.9895000458,529,644,-1,"Кузня",,,,,,,,"Кузня",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,1782,,
1616,0,30,0,0,0,0,0,0,0,0,0,988.937011719,1012.34002686,-31.9612998962,529,644,-1,"Кузня",,,,,,,,"Кузня",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,1783,,
1617,0,27,0,0,0,0,0,0,0,0,0,988.940002441,1012.10998535,-31.8582992554,529,644,-1,"Кузня",,,,,,,,"Кузня",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,1784,,
1618,0,29,0,0,0,0,0,0,0,0,0,988.692993164,1012.80999756,-32.0927009583,529,644,-1,"Кузня",,,,,,,,"Кузня",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,1785,,
1629,0,31,0,0,0,0,0,0,0,0,0,824.262023926,826.349975586,-56.1231994629,529,644,-1,"Ферма",,,,,,,,"Ферма",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,1845,,
1630,0,33,0,0,0,0,0,0,0,0,0,824.010986328,826.546020508,-57.4617996216,529,644,-1,"Ферма",,,,,,,,"Ферма",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,1772,,
1631,0,35,0,0,0,0,0,0,0,0,0,823.875,826.557006836,-57.723400116,529,644,-1,"Ферма",,,,,,,,"Ферма",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,1773,,
1632,0,32,0,0,0,0,0,0,0,0,0,824.015014648,826.695983887,-57.7088012695,529,644,-1,"Ферма",,,,,,,,"Ферма",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,1774,,
1633,0,34,0,0,0,0,0,0,0,0,0,823.875,826.418029785,-57.7361984253,529,644,-1,"Ферма",,,,,,,,"Ферма",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,1775,,
1624,0,16,0,0,0,0,0,0,0,0,0,1178.2199707,822.508972168,-87.8927993774,529,644,-1,"Золотой копальня",,,,,,,,"Золотой копальня",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,1843,,
1625,0,18,0,0,0,0,0,0,0,0,0,1177.98999023,822.882995605,-87.9366989136,529,644,-1,"Золотой копальня",,,,,,,,"Золотой копальня",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,1787,,
1626,0,20,0,0,0,0,0,0,0,0,0,1178.34997559,822.880004883,-88.2434997559,529,644,-1,"Золотой копальня",,,,,,,,"Золотой копальня",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,1788,,
1627,0,17,0,0,0,0,0,0,0,0,0,1178.06994629,822.846984863,-87.9832992554,529,644,-1,"Золотой копальня",,,,,,,,"Золотой копальня",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,1789,,
1628,0,19,0,0,0,0,0,0,0,0,0,1178.15002441,822.624023438,-87.903503418,529,644,-1,"Золотой копальня",,,,,,,,"Золотой копальня",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,1790,,
1619,0,21,0,0,0,0,0,0,0,0,0,813.067016602,1182.08996582,32.9258995056,529,644,-1,"Лісопилка",,,,,,,,"Лісопилка",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,1844,,
1620,0,23,0,0,0,0,0,0,0,0,0,813.072998047,1182.06994629,32.9253005981,529,644,-1,"Лісопилка",,,,,,,,"Лісопилка",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,1792,,
1621,0,25,0,0,0,0,0,0,0,0,0,812.747009277,1182.13000488,32.9351005554,529,644,-1,"Лісопилка",,,,,,,,"Лісопилка",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,1793,,
1622,0,22,0,0,0,0,0,0,0,0,0,812.70501709,1182.26000977,32.939201355,529,644,-1,"Лісопилка",,,,,,,,"Лісопилка",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,1794,,
1623,0,24,0,0,0,0,0,0,0,0,0,812.715026855,1182.26000977,32.938999176,529,644,-1,"Лісопилка",,,,,,,,"Лісопилка",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,1795,,
1609,0,36,0,0,0,0,0,0,0,0,0,1180.92004395,1185.77001953,-45.5658988953,529,644,-1,"Стійла",,,,,,,,"Стійла",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,1842,,
1610,0,38,0,0,0,0,0,0,0,0,0,1181.56005859,1185.57995605,-45.4915008545,529,644,-1,"Стійла",,,,,,,,"Стійла",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,1767,,
1611,0,40,0,0,0,0,0,0,0,0,0,1181.56005859,1185.73999023,-45.5036010742,529,644,-1,"Стійла",,,,,,,,"Стійла",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,1768,,
1612,0,37,0,0,0,0,0,0,0,0,0,1181.51000977,1185.65002441,-45.5015983582,529,644,-1,"Стійла",,,,,,,,"Стійла",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,1769,,
1613,0,39,0,0,0,0,0,0,0,0,0,1181.54003906,1185.59997559,-45.4958000183,529,644,-1,"Стійла",,,,,,,,"Стійла",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,1770,,
2074,3,5,0,0,0,0,0,0,0,0,0,-2958.40991211,3971.64990234,1.27411997318,530,525,3684,"Бастіон Аллерії",,,,,,,,"Бастіон Аллерії",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1904,0,45,0,0,0,0,0,0,0,0,0,374.128997803,6229.91992188,22.745300293,530,647,3521,"Бойовий разведчик Альянсу",,,,,,,,"Бойовий разведчик Альянсу",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2656,,
1905,0,43,0,0,0,0,0,0,0,0,0,374.145996094,6229.91015625,22.7458992004,530,647,3521,"Бойовий разведчик Альянсу",,,,,,,,"Бойовий разведчик Альянсу",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2655,,
2078,3,5,0,0,0,0,0,0,0,0,0,-3042.85009766,804.583984375,-9.65503978729,530,525,3754,"Вівтар Ша'тар",,,,,,,,"Вівтар Ша'тар",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1809,0,7,0,0,0,0,0,0,0,0,0,7638.25,-7310.50976563,155.013000488,530,516,3510,"Катакомбы Амані",,,,,,,,"Катакомбы Амані",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1811,0,7,0,0,0,0,0,0,0,0,0,6857.14013672,-7680.31982422,107.116996765,530,516,3508,"Перевал Амані",,,,,,,,"Перевал Амані",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1837,0,7,0,0,0,0,0,0,0,0,0,-1516.76000977,-10755.0996094,54.6357002258,530,516,3597,"Перевал Янтарної Павутини",,,,,,,,"Перевал Янтарної Павутини",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1799,0,7,0,0,0,0,0,0,0,0,0,-4164.95996094,-13487.2001953,45.5698013306,530,516,3560,"Поля Аммен",,,,,,,,"Поля Аммен",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1819,0,7,0,0,0,0,0,0,0,0,0,7933.10986328,-6507.79003906,46.721698761,530,516,3497,"Ан'дарот",,,,,,,,"Ан'дарот",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2006,0,7,0,0,0,0,0,0,0,0,0,6822.25976563,-7202.79003906,25.8521003723,530,516,3499,"Ан'овин",,,,,,,,"Ан'овин",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1808,0,7,0,0,0,0,0,0,0,0,0,7451.79980469,-7290.97021484,95.3985977173,530,516,3498,"Ан'телас",,,,,,,,"Ан'телас",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1812,0,7,0,0,0,0,0,0,0,0,0,7034.16992188,-6823.45019531,44.6389007568,530,516,3506,"Маєток Андилиен",,,,,,,,"Маєток Андилиен",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2071,3,5,0,0,0,0,0,0,0,0,0,3031.08007813,3687.23999023,143.054992676,530,525,3712,"Зона 52",,,,,,,,"Зона 52",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1834,0,7,0,0,0,0,0,0,0,0,0,-1515.30004883,-11384.7998047,67.7484970093,530,516,3593,"Аксариен",,,,,,,,"Аксариен",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1784,3,7,0,0,0,0,0,0,0,0,0,-4179.47021484,-12501.5,50.0634994507,530,517,3576,"Блакитна застава",,,,,,,,"Блакитна застава",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1830,0,7,0,0,0,0,0,0,0,0,0,-1753.26000977,-11622.5,34.0167999268,530,516,3585,"Ліс Клинков",,,,,,,,"Ліс Клинков",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1814,0,7,0,0,0,0,0,0,0,0,0,7219.75,-6416.47998047,59.1651992798,530,516,3501,"Кровоточащий Зиккурат",,,,,,,,"Кровоточащий Зиккурат",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1940,3,7,0,0,0,0,0,0,0,0,0,-1990.9699707,-11866.2001953,47.1722984314,530,517,3584,"Кривава застава",,,,,,,,"Кривава застава",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1840,0,7,0,0,0,0,0,0,0,0,0,-2496.42993164,-12216.7001953,28.0214004517,530,516,3600,"Анклав Бристлбенд",,,,,,,,"Анклав Бристлбенд",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1780,0,7,0,0,0,0,0,0,0,0,0,-4588.5,-11603.5,17.7644004822,530,516,3571,"Селище Косолапов",,,,,,,,"Селище Косолапов",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1844,0,6,0,0,0,0,0,0,0,0,0,-466.044006348,3467.61010742,37.9954986572,530,647,3483,"Порізаний пагорб",,,,,,,,"Порізаний пагорб",,,,,,,,0xFF01FE,"Нейтральные сили",,,,,,,,"Нейтральные сили",,,,,,,,0xFF01FE,2485,,
1845,0,11,0,0,0,0,0,0,0,0,0,-465.609008789,3467.81005859,37.9726982117,530,647,3483,"Порізаний пагорб",,,,,,,,"Порізаний пагорб",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2483,,
1846,0,10,0,0,0,0,0,0,0,0,0,-465.397003174,3467.81005859,37.9454994202,530,647,3483,"Порізаний пагорб",,,,,,,,"Порізаний пагорб",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2484,,
2062,3,5,0,0,0,0,0,0,0,0,0,-237.100997925,5519.12988281,25.5685997009,530,525,3565,"Кенарийский оплот",,,,,,,,"Кенарийский оплот",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1722,0,7,0,0,0,0,0,0,0,0,0,500.536987305,3850.62011719,194.01499939,530,0,3555,"Застава клану",,,,,,,,"Застава клану",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2021,0,7,0,0,0,0,0,0,0,0,0,567.343994141,6943.25976563,-32.4771003723,530,516,3905,"Резервуар Кривого Ікла",,,,,,,,"Резервуар Кривого Ікла",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2072,3,5,0,0,0,0,0,0,0,0,0,2964.62011719,1789.14001465,139.121002197,530,525,3724,"Космоворот",,,,,,,,"Космоворот",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1795,0,5,0,0,0,0,0,0,0,0,0,-4145.27001953,-13739.4003906,124.393997192,530,516,3526,"Место Крушения",,,,,,,,"Место Крушения",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1804,0,7,0,0,0,0,0,0,0,0,0,7828.29980469,-7844.04980469,169.190002441,530,516,3495,"Вежа Утренней Звезды",,,,,,,,"Вежа Утренней Звезды",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1711,0,7,0,0,0,0,0,0,0,0,0,6494.16992188,-6367.47998047,44.8694000244,530,0,3500,"Смертхольм",,,,,,,,"Смертхольм",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1719,0,7,0,0,0,0,0,0,0,0,0,-1105.52001953,4200.52001953,36.3521003723,530,0,3556,"Лігво Хаал'еш",,,,,,,,"Лігво Хаал'еш",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2018,0,7,0,0,0,0,0,0,0,0,0,9335.37011719,-7884.39990234,142.246002197,530,516,3481,"Замок Блеклых Сумерек",,,,,,,,"Замок Блеклых Сумерек",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1901,0,11,0,0,0,0,0,0,0,0,0,341.394012451,6833.16015625,48.2394981384,530,647,3521,"Східний маяк",,,,,,,,"Східний маяк",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2650,,
1902,0,10,0,0,0,0,0,0,0,0,0,341.234008789,6833.16992188,48.4403991699,530,647,3521,"Східний маяк",,,,,,,,"Східний маяк",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2651,,
1903,0,6,0,0,0,0,0,0,0,0,0,341.408996582,6833.08007813,48.0550994873,530,647,3521,"Східний маяк",,,,,,,,"Східний маяк",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2652,,
1822,0,7,0,0,0,0,0,0,0,0,0,8742.78027344,-7105.37988281,46.9538993835,530,516,3467,"Східне святилище",,,,,,,,"Східне святилище",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1792,0,7,0,0,0,0,0,0,0,0,0,-3284.42993164,-12901.0,12.1127004623,530,516,3564,"Тліюча галявина",,,,,,,,"Тліюча галявина",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2068,3,5,0,0,0,0,0,0,0,0,0,2990.16992188,5470.22021484,143.774002075,530,525,3951,"Вічна гай",,,,,,,,"Вічна гай",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1709,3,7,0,0,0,0,0,0,0,0,0,8722.05957031,-6675.39990234,70.1065979004,530,517,3462,"Селище Легкий Ветерок",,,,,,,,"Селище Легкий Ветерок",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1720,3,5,0,0,0,0,0,0,0,0,0,-699.533996582,4260.89013672,50.832901001,530,525,3554,"Соколиный Дозор",,,,,,,,"Соколиный Дозор",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1705,3,7,0,0,0,0,0,0,0,0,0,9443.5703125,-6889.18017578,21.4437007904,530,517,3665,"Площа Соколиних Крил",,,,,,,,"Площа Соколиних Крил",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1999,0,1,0,0,0,0,0,0,0,0,0,9516.0,-6871.02978516,18.75,530,0,3665,"Площа Соколиних Крил: наставник паладинів",,,,,,,,"Площа Соколиних Крил: наставник паладинів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1710,0,7,0,0,0,0,0,0,0,0,0,8986.20019531,-7461.70019531,157.457000732,530,0,3464,"Притулок Мандрівників",,,,,,,,"Притулок Мандрівників",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1805,0,7,0,0,0,0,0,0,0,0,0,7543.66992188,-7665.41015625,151.285003662,530,516,3496,"Анклав Мандрівників",,,,,,,,"Анклав Мандрівників",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2064,3,5,0,0,0,0,0,0,0,0,0,-1322.48999023,7214.31982422,33.425201416,530,525,3613,"Гарадар",,,,,,,,"Гарадар",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1783,0,7,0,0,0,0,0,0,0,0,0,-4583.14013672,-12879.7998047,9.43614959717,530,16,3577,"Табір Гизла",,,,,,,,"Табір Гизла",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1818,0,7,0,0,0,0,0,0,0,0,0,7911.24023438,-6180.77001953,20.209400177,530,516,3490,"Селище Золотистої Мряки",,,,,,,,"Селище Золотистої Мряки",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2015,0,7,0,0,0,0,0,0,0,0,0,9050.30957031,-5844.62988281,-6.92692995071,530,516,3460,"Золотисте узбережжя",,,,,,,,"Золотисте узбережжя",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2019,0,7,0,0,0,0,0,0,0,0,0,8732.58984375,-5701.58007813,-1.44281995296,530,516,3460,"Золотисте узбережжя",,,,,,,,"Золотисте узбережжя",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1920,0,31,0,0,0,0,0,0,0,0,0,-1573.69995117,7942.06005859,-22.5634994507,530,645,3518,"Халаа",,,,,,,,"Халаа",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2671,,
1921,0,35,0,0,0,0,0,0,0,0,0,-1573.60998535,7942.08984375,-22.5622997284,530,645,3518,"Халаа",,,,,,,,"Халаа",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2672,,
1922,0,33,0,0,0,0,0,0,0,0,0,-1573.59997559,7942.02978516,-22.5604991913,530,645,3518,"Халаа",,,,,,,,"Халаа",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2673,,
1923,0,32,0,0,0,0,0,0,0,0,0,-1573.59997559,7942.06005859,-22.5611991882,530,645,3518,"Халаа",,,,,,,,"Халаа",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2676,,
1924,0,34,0,0,0,0,0,0,0,0,0,-1573.68005371,7942.0,-22.5615997314,530,645,3518,"Халаа",,,,,,,,"Халаа",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2677,,
1718,0,7,0,0,0,0,0,0,0,0,0,-315.157989502,3099.16992188,11.1911001205,530,0,-1,"Цитадель Пекельного Полум'я",,,,,,,,"Цитадель Пекельного Полум'я",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1714,3,5,0,0,0,0,0,0,0,0,0,-715.96697998,2670.62988281,93.9962005615,530,541,3538,"Оплот Честі",,,,,,,,"Оплот Честі",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1906,0,45,0,0,0,0,0,0,0,0,0,296.583007813,7820.33007813,42.0830993652,530,647,3521,"Бойовий разведчик Орди",,,,,,,,"Бойовий разведчик Орди",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2657,,
1907,0,44,0,0,0,0,0,0,0,0,0,296.631988525,7820.35009766,42.0830993652,530,647,3521,"Бойовий разведчик Орди",,,,,,,,"Бойовий разведчик Орди",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2658,,
1813,0,7,0,0,0,0,0,0,0,0,0,7168.20996094,-6615.66015625,63.1129989624,530,516,3502,"Воющий зиккурат",,,,,,,,"Воющий зиккурат",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1789,0,7,0,0,0,0,0,0,0,0,0,-3300.90991211,-12730.9003906,21.1511993408,530,516,3578,"Останки Зверинца",,,,,,,,"Останки Зверинца",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1800,0,7,0,0,0,0,0,0,0,0,0,-5065.18017578,-11067.7998047,27.1411991119,530,516,3566,"Прихисток Лунных Крил",,,,,,,,"Прихисток Лунных Крил",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1833,0,7,0,0,0,0,0,0,0,0,0,-2415.29003906,-11295.7001953,30.3670005798,530,516,3592,"Наззивиан",,,,,,,,"Наззивиан",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1798,0,7,0,0,0,0,0,0,0,0,0,-4397.99023438,-13805.5,56.5289001465,530,516,3529,"Совиная чаща",,,,,,,,"Совиная чаща",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1825,0,7,0,0,0,0,0,0,0,0,0,9297.83007813,-6659.45996094,39.5447998047,530,516,3465,"Північне святилище",,,,,,,,"Північне святилище",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1793,0,7,0,0,0,0,0,0,0,0,0,-4694.52001953,-12411.2001953,11.8779001236,530,516,3573,"Табір Одиссия",,,,,,,,"Табір Одиссия",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2080,3,5,0,0,0,0,0,0,0,0,0,2329.84008789,7297.04003906,365.79598999,530,525,3786,"Огрі'ла",,,,,,,,"Огрі'ла",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2060,3,5,0,0,0,0,0,0,0,0,0,999.593017578,7369.97021484,36.2685012817,530,525,3766,"Прихисток Оребор",,,,,,,,"Прихисток Оребор",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1781,0,7,0,0,0,0,0,0,0,0,0,-4414.18017578,-11970.7998047,24.2663002014,530,516,3567,"Отсек Капсулы",,,,,,,,"Отсек Капсулы",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1782,0,7,0,0,0,0,0,0,0,0,0,-4464.58007813,-12661.0,17.8269996643,530,516,3568,"Обломки Капсулы",,,,,,,,"Обломки Капсулы",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1723,0,7,0,0,0,0,0,0,0,0,0,244.889007568,3467.86010742,61.5275001526,530,0,3553,"Пруды Аггонара",,,,,,,,"Пруды Аггонара",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1838,0,7,0,0,0,0,0,0,0,0,0,-1549.41003418,-11889.5,22.8055000305,530,516,3601,"Хребет Яростного Пера",,,,,,,,"Хребет Яростного Пера",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1832,0,7,0,0,0,0,0,0,0,0,0,-1746.56005859,-12079.7998047,33.3460998535,530,516,3591,"Развалины Лорет'Арана",,,,,,,,"Развалины Лорет'Арана",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1721,0,7,0,0,0,0,0,0,0,0,0,-236.268997192,4935.25,32.498500824,530,0,3551,"Руїни Ша'наара",,,,,,,,"Руїни Ша'наара",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1823,0,7,0,0,0,0,0,0,0,0,0,8645.70019531,-6372.79003906,53.4612998962,530,516,3468,"Вилла Салтерила",,,,,,,,"Вилла Салтерила",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1817,0,7,0,0,0,0,0,0,0,0,0,7536.22998047,-6408.08007813,13.2097997665,530,516,3494,"Святилище Місяця",,,,,,,,"Святилище Місяця",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2077,3,5,0,0,0,0,0,0,0,0,0,-4099.49023438,1117.33996582,42.748500824,530,525,3938,"Святилище Зірок",,,,,,,,"Святилище Зірок",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1807,0,7,0,0,0,0,0,0,0,0,0,7186.54003906,-7125.70996094,83.7449035645,530,516,3493,"Святилище Сонця",,,,,,,,"Святилище Сонця",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2022,0,7,0,0,0,0,0,0,0,0,0,546.770996094,7214.29003906,-28.185300827,530,516,3653,"Зміїне Озеро",,,,,,,,"Зміїне Озеро",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
